obr	kvazi_A_	kvazi_D_
ok	promo_A_	promo_D_
obr	expres_A_	expres_D_
obr	online_A_	online_D_
ok	prima_A_	prima_D_
obr	forte_A_	forte_D_
obr	extra_A_	extra_D_
ok	príma_A_	príma_D_
ok	sexy_A_	sexy_D_
obr	in-line_A_	in-line_D_
obr	on-line_A_	on-line_D_
2	rád_A_	rád_D_
ok	bezva_A_	bezva_D_
ok	pseudo_A_	pseudo_D_
-	fair-play_A_	fair-play_D_
ok	nefér_A_	nefér_D_
ok	turbo_A_	turbo_D_
obr	fraj_A_	fraj_D_
1	teplo_A_	teplo_D_
ok	brutto_A_	brutto_D_
ok	stereo_A_	stereo_D_
ok	fajn_A_	fajn_D_
