1	back-up_A_	back-up_N_Masc
1	joint_A_Masc	joint_N_Masc
2	emo_A_	emo_N_Neut
ok	maltézský_A_	maltézský_N_Masc
1	benzen_A_	benzen_N_Masc
1	muftí_A_	muftí_N_Masc
ok	chudý_A_	chudý_N_Masc
ok	známý_A_	známý_N_Masc
2	novelovský_A_	novelovský_N_Masc
1	bison_A_	bison_N_Masc
ok	kuřecí_A_	kuřecí_N_Neut
-	nej_A_	nej_N_
1	rozsudí_A_	rozsudí_N_Neut
nesouv	vrbí_A_	vrbí_N_Neut		#oboje má rodiče vrba
ok	recepční_A_	recepční_N_Masc	recepční_N_Fem
ok	hi-tec_A_	hi-tec_N_Neut
ok	hovězí_A_	hovězí_N_Neut
1	piko_A_	piko_N_Neut
nesouv	para_A_	para_N_Masc
obr	wellness_A_	wellness_N_Masc
1	sulfofenyl_A_	sulfofenyl_N_Masc
obr	gadža_A_	gadža_N_
ok	lázeňský_A_	lázeňský_N_Masc
ok	cestující_A_	cestující_N_Masc	cestující_N_Fem
ok	protijdoucí_A_	protijdoucí_N_Masc	protijdoucí_N_Fem
ok	domácí_A_	domácí_N_Masc	domácí_N_Fem
ok	protijedoucí_A_	protijedoucí_N_Masc	protijedoucí_N_Fem
2	polní_A_	polní_N_Fem
1	lock-up_A_	lock-up_N_Masc
1	baby_A_	baby_N_Neut
ok	psycho_A_	psycho_N_Neut
-	ča_A_	ča_N_Fem
ok	výčepní_A_	výčepní_N_Masc	výčepní_N_Fem
obr	dial-up_A_	dial-up_N_Masc
1	diamin_A_	diamin_N_Masc
obr	fitness_A_	fitness_N_Masc
ok	nemocný_A_	nemocný_N_Masc
1	sapa_A_	sapa_N_Fem
ok	super_A_	super_N_Masc
obr	disko_A_	disko_N_Neut
ok	prodávající_A_	prodávající_N_Masc	prodávající_N_Fem
ok	okolostojící_A_	okolostojící_N_Masc	okolostojící_N_Fem
ok	stereo_A_	stereo_N_Neut
ok	telecí_A_	telecí_N_Neut
1	železí_A_	železí_N_Neut
ok	panský_A_	panský_N_Masc
-	anime_A_	anime_N_Neut
2	novellovský_A_	novellovský_N_Masc
ok	věřící_A_	věřící_N_Masc	věřící_N_Fem
ok	pop_A_	pop_N_Masc_Inan	#pop_N_Masc	#souvisí spolu pop-A a pop-INAN, nesouvisí pop-ANIM (kněz)
ok	biohovězí_A_	biohovězí_N_Neut
ok	biotelecí_A_	biotelecí_N_Neut
ok	high-tech_A_	high-tech_N_Neut
2	purpurový_A_	purpurový_N_Neut
-	tempura_A_	tempura_N_Fem
obr	marod_A_	marod_N_Masc
ok	vyvolený_A_	vyvolený_N_Masc
obr	glamour_A_	glamour_N_Masc
1	gore-tex_A_	gore-tex_N_Masc
1	beach_A_	beach_N_Masc
1	catch-up_A_	catch-up_N_Masc
ok	pracující_A_	pracující_N_Masc	pracující_N_Fem
nesouv	prima_A_	prima_N_Fem
ok	tajný_A_	tajný_N_Masc
obr	štont_A_	štont_N_Masc
ok	on-line_A_	on-line_N_Masc
ok	starý_A_	starý_N_Masc
ok	poddaný_A_	poddaný_N_Masc
ok	demo_A_	demo_N_Neut
2	tutti_A_	tutti_N_Neut
1	tuberculosis_A_	tuberculosis_N_Fem
ok	radní_A_	radní_N_Masc	radní_N_Fem
2	nachový_A_	nachový_N_Neut
2	skvrnitý_A_	skvrnitý_N_
ok	verbovní_A_	verbovní_N_Masc	verbovní_N_Fem
1	relax_A_	relax_N_Masc	relax_N_Neut
ok	vrátný_A_	vrátný_N_Masc
ok	žalářní_A_	žalářní_N_Masc
2	točivý_A_	točivý_N_
ok	účtovní_A_	účtovní_N_Masc	účtovní_N_Fem
1	art_A_	art_N_Masc
nesouv	expres_A_	expres_N_Masc
ok	hostinský_A_	hostinský_N_Masc
ok	mužský_A_	mužský_N_Masc
ok	nadřízený_A_	nadřízený_N_Masc
ok	forte_A_	forte_N_Neut
ok	chabrus_A_	chabrus_N_Masc
ok	hi-tech_A_	hi-tech_N_Neut
ok	alko_A_	alko_N_Neut
ok	etno_A_	etno_N_Neut
1	fair-play_A_	fair-play_N_Neut
ok	taneční_A_	taneční_N_Fem
-	er_A_	er_N_Neut
obr	gala_A_	gala_N_Neut
-	handle_A_	handle_N_Neut
ok	gospel_A_	gospel_N_Masc
2	terrible_A_	terrible_N_Neut
nesouv	javoří_A_	javoří_N_Neut		#oboje má rodiče javor
ok	vedoucí_A_	vedoucí_N_Masc	vedoucí_N_Fem
ok	biojehněčí_A_	biojehněčí_N_Neut
nesouv	hoření_A_	hoření_N_Neut		#A asi k horní, N k hořet
ok	zraněný_A_	zraněný_N_Masc
obr	snack_A_	snack_N_Masc
ok	okolojedoucí_A_	okolojedoucí_N_Masc	okolojedoucí_N_Fem
ok	hluchoněmý_A_	hluchoněmý_N_Masc
ok	pozůstalý_A_	pozůstalý_N_Masc
2	parádivý_A_	parádivý_N_
nesouv	psí_A_	psí_N_Neut
ok	video_A_	video_N_Neut
ok	pěší_A_	pěší_N_Masc	pěší_N_Fem
1	hydrogen_A_	hydrogen_N_Masc
nesouv	euro_A_	euro_N_Neut		#oboje od evropský?
1	homo_A_	homo_N_Masc
-	start-up_A_	start-up_N_Masc_Anim	#start-up_N_Masc_Inan	#ze dvou masc nechat jen jedno, a to INAN
-	vitulina_A_	vitulina_N_Fem
obr	sci-fi_A_	sci-fi_N_Neut
ok	spravedlný_A_	spravedlný_N_Masc
ok	zlatý_A_	zlatý_N_Masc
obr	disco_A_	disco_N_Neut
obr	retro_A_	retro_N_Neut
ok	účetní_A_	účetní_N_Masc	účetní_N_Fem
1	kiang_A_	kiang_N_Masc
ok	pokladní_A_	pokladní_N_Masc	pokladní_N_Fem	#pokladní_N_Fem	#(A>Nmasc>Nfem -- a co je to druhé fem?)
1	pin-up_A_	pin-up_N_Masc
ok	elektro_A_	elektro_N_Neut
ok	odsouzený_A_	odsouzený_N_Masc
ok	dozorčí_A_	dozorčí_N_Masc	dozorčí_N_Fem
1	helix_A_	helix_N_Masc
ok	kantýnský_A_	kantýnský_N_Masc
ok	přísedící_A_	přísedící_N_Masc	přísedící_N_Fem
2	white_A_	white_N_Masc
ok	podřízený_A_	podřízený_N_Masc
ok	kolemjdoucí_A_	kolemjdoucí_N_Masc	kolemjdoucí_N_Fem
ok	hlásný_A_	hlásný_N_Masc
ok	milý_A_	milý_N_Masc
2	pětimiliardový_A_	pětimiliardový_N_Masc
ok	příbuzný_A_	příbuzný_N_Masc
1	cloud_A_	cloud_N_Masc
1	účin_A_	účin_N_Masc
ok	krimi_A_	krimi_N_Neut
ok	kupující_A_	kupující_N_Masc	kupující_N_Fem
1	indri_A_	indri_N_Masc
ok	představený_A_	představený_N_Masc
1	off-road_A_	off-road_N_Masc
