\;kopat_V;kop_N
;kopnout_V;kop_N
\;vykopat_V;výkop_N
\;kopat_V;výkop_N
\;vykopávka_N;výkop_N
;vykopnout_V;výkop_N
\;kovkop_N;zlatokop_N
\;zlato_N;zlatokop_N
\;sušárna_N;sušit_V
;suchý_A;sušit_V
\;sucho_N;sušit_V
\;jednoduše_D;zjednodušit_V
;jednoduchý_A;zjednodušit_V
\;hluchota_N;ohlušit_V
;hluchý_A;ohlušit_V
\;předem_D;předek_N
\;kupředu_D;předek_N
\;vpřed_D;předek_N
\;prostřednictví_N;prostředek_N
\;střed_N;prostředek_N
\;sahat_V;sáh_N
\;sáhodlouhý_A;sáh_N
;sáhnout_V;sáh_N
\;vraždit_V;vrah_N
\;vraždychtivý_AC;vrah_N
\;zavraždit_V;vrah_N
\;povraždit_V;vrah_N
\;vražedný_A;vrah_N
\;vrahoun_N;vrah_N
\;vražný_A;vrah_N
\;sebevrah_N;vrah_N
\;vražda_N;vrah_N
\;vražedkyně_N;vrah_N
\;sebevražda_NC;vrah_N
\;vyvraždit_V;vrah_N
\;vraždychtivost_N;vrah_N
\;veletrh_NC;trh_N
\;trhavina_N;trh_N
\;trhnout_V;trh_N
\;tržiště_N;trh_N
\;trhat_V;trh_N
\;tržba_N;trh_N
\;sněhulák_N;sníh_N
\;zasněžený_A;sníh_N
\;sněžení_N;sníh_N
\;sněženka_N;sníh_N
\;sněžit_V;sníh_N
\;zásněžka_N;sníh_N
\;sněžnice_N;sníh_N
\;poděbradský_A;poděbradka_N
;Poděbrady_N;poděbradka_N
\;kadit_V;kadibudka_N
\;budka_N;kadibudka_N
\;čeledín_N;čeládka_N
;čeleď_N;čeládka_N
\;čeledník_N;čeládka_N
\;Venušin_A;Venušan_N
;Venuše_None;Venušan_N
;Rakousko_N;Rakušan_N
\;Rakousko_None;Rakušan_N
\;žádat_V;žádostivý_A
;žádost_N;žádostivý_A
\;čest_N;ctižádostivý_A
\;ctít_V;ctižádostivý_A
;ctižádost_N;ctižádostivý_A
\;žádost_N;ctižádostivý_A
\;stolek_N;stolice_N
\;stůl_N;stolice_N
;Cyril_N;cyrilice_N
\;cyrilský_A;cyrilice_N
\;pálka_N;palice_N
\;palička_N;palice_N
\;nepaličák_N;palice_N
;vysoký_A;zvýšit_V
\;vysoko_D;zvýšit_V
\;prachový_A;prášit_V
;prach_N;prášit_V
\;ticho_N;tišit_V
;tichý_A;tišit_V
\;poplach_N;plašit_V
;plachý_A;plašit_V
\;lenost_N;lenošit_V
;líný_A;lenošit_V
\;lenivý_A;lenošit_V
\;vozík_N;vézt_V
\;vozíček_N;vézt_V
\;vůz_N;vézt_V
\;horolezkyně_N;lézt_V
\;ležet_V;lézt_V
\;stromolezkyně_N;lézt_V
\;prvolezkyně_N;lézt_V
\;provazolezkyně_N;lézt_V
\;spolulezkyně_N;lézt_V
\;všeumělkyně_N;um_N
\;umělkyně_N;um_N
;umět_V;um_N
\;publikovat_V;publikum_N
\;publikace_N;publikum_N
;Klement_N;Klementinum_N
\;Kliment_N;Klementinum_N
\;evakuovat_V;vakuum_N
\;evakuace_N;vakuum_N
\;centralismus_N;centrum_N
\;centralizmus_N;centrum_N
\;data_N;datum_N
\;datový_A;datum_N
\;dorozumívání_N;rozum_N
\;rozumět_V;rozum_N
;um_N;rozum_N
\;lomit_V;zlomek_N
\;zlom_N;zlomek_N
;zlomit_V;zlomek_N
\;lomit_V;úlomek_N
;ulomit_V;úlomek_N
\;unosit_V;únos_N
;unést_V;únos_N
\;nést_V;únos_N
\;nést_V;přenos_N
\;přenosit_V;přenos_N
\;přenosný_A;přenos_N
;přenést_V;přenos_N
;odnést_V;odnos_N
\;odnášet_V;odnos_N
\;nést_V;odnos_N
\;odnosit_V;odnos_N
\;nést_V;přínos_N
\;přinášet_V;přínos_N
;přinést_V;přínos_N
;vynést_V;výnos_N
\;nést_V;výnos_N
\;vynosit_V;výnos_N
\;nést_V;nános_N
;nanést_V;nános_N
\;obrovský_A;obr_N
\;obří_A;obr_N
\;vybraný_A;výběr_N
\;brát_V;výběr_N
;vybrat_V;výběr_N
\;vybírat_V;výběr_N
\;kyperský_A;Kypr_N
\;Kypřanka_N;Kypr_N
\;hajzl_N;hajzlpapír_N
\;papír_N;hajzlpapír_N
\;škvára_N;škvár_N
;škvařit_V;škvár_N
;hlas_N;hláska_N
\;dvojhláska_NC;hláska_N
\;hláskovat_V;hláska_N
\;hlas_N;souhláska_N
\;dvojhláska_NC;souhláska_N
\;nesouhlas_N;souhláska_N
\;souhlasit_V;souhláska_N
;hláska_N;souhláska_N
\;potichu_D;tichý_A
\;utišit_V;tichý_A
\;tišit_V;tichý_A
\;plazit_V;plachý_A
\;poplach_N;plachý_A
\;malíř_N;malba_N
\;malebný_A;malba_N
\;malířka_N;malba_N
;malovat_V;malba_N
\;olej_N;olejomalba_N
\;malba_N;olejomalba_N
;dlažba_N;dlažební_A
\;dláždit_V;dlažební_A
;služba_N;služební_A
\;sloužit_V;služební_A
\;volební_A;volby_N
\;povolební_A;volby_N
\;předvolební_A;volby_N
;volba_N;volby_N
\;snoubit_V;zásnuby_N
