\;doma_D;domov_N
;dům_N;domov_N
\;domácí_N;domov_N
\;domácnost_N;domov_N
\;bezdomovec_N;domov_N
\;chovat_V;chov_N
\;chovankyně_N;chov_N
\;výchova_N;chov_N
\;Ján_N;Janov_N
;Jan_N;Janov_N
;Beneš_None;Benešov_N
\;Benešův_A;Benešov_N
\;proslovit_V;oslovit_V
;slovo_N;oslovit_V
\;vyslovit_V;oslovit_V
\;oslovit_V;proslovit_V
;slovo_N;proslovit_V
\;vyslovit_V;proslovit_V
\;zápasit_V;zápas_N
\;zápasník_N;zápas_N
;užasnout_V;úžas_N
\;žasnout_V;úžas_N
;bimbat_V;bimbas_N
\;bimbásek_N;bimbas_N
;kvasit_V;kvas_N
\;kvašený_A;kvas_N
\;kost_N;kostitřas_N
\;kostižer_N;kostitřas_N
\;Sasko_N;Sas_N
\;saský_A;Sas_N
\;navlas_D;vlas_N
\;vlásenka_N;vlas_N
\;vlásečnice_N;vlas_N
\;zavírat_V;závěr_N
;zavřít_V;závěr_N
\;víra_N;závěr_N
\;zavřít_V;uzávěr_N
\;závěr_N;uzávěr_N
\;uzavřený_A;uzávěr_N
\;zavřený_A;uzávěr_N
\;hromadný_A;hromadit_V
\;dohromady_D;hromadit_V
;hromada_N;hromadit_V
\;radnice_N;radit_V
;rada_N;radit_V
\;hospodářský_A;hospodárný_A
\;hospodář_N;hospodárný_A
\;hospodářství_N;hospodárný_A
\;ústava_N;ústavodárný_A
\;zákonodárný_A;ústavodárný_A
\;paramedik_N;medik_N
\;medina_N;medik_N
;medicína_N;medik_N
\;fanoušek_N;fanatik_N
\;zfanatizovat_V;fanatik_N
\;menšina_N;menševik_N
\;zmenšit_V;menševik_N
;nahnat_V;náhon_N
\;hnát_N;náhon_N
;zahnat_V;záhon_N
\;hnát_N;záhon_N
\;útulný_A;útulek_N
\;tulit_V;útulek_N
\;sen_N;snílek_N
;snít_V;snílek_N
\;klekání_N;klek_N
;klečet_V;klek_N
\;klekat_V;klek_N
;Matěj_N;Mates_N
\;Matouš_N;Mates_N
\;psí_A;pes_N
\;pejsek_N;pes_N
\;psinec_N;pes_N
\;česat_V;účes_N
\;pačesy_N;účes_N
\;učesat_V;účes_N
\;zjevný_A;najevo_D
\;jev_N;najevo_D
\;dřevnatět_V;dřevo_N
\;dřevořezba_NC;dřevo_N
;jachta_N;jachting_N
\;jachtařka_N;jachting_N
;magie_N;mág_N
\;magický_A;mág_N
;strategie_N;stratég_N
\;strategický_A;stratég_N
;pedagogika_N;pedagog_N
\;pedagogický_A;pedagog_N
\;kanit_V;kanec_N
\;svině_N;kanec_N
\;exsenátor_N;exposlanec_N
\;poslanec_N;exposlanec_N
\;tanečnice_N;tanec_N
\;taneční_N;tanec_N
\;tanečník_N;tanec_N
\;tancovat_V;tanec_N
\;tančit_V;tanec_N
\;taneční_A;tanec_N
\;zákusek_N;kusanec_N
;kus_N;kusanec_N
\;sestřenice_N;bratranec_N
;bratr_N;bratranec_N
\;modlení_N;modla_N
;modlit_V;modla_N
\;modlitba_N;modla_N
\;rod_N;rodidla_N
;rodit_V;rodidla_N
;srát_V;sranda_N
\;sračka_N;sranda_N
\;šepot_N;šeptanda_N
;šeptat_V;šeptanda_N
\;medina_N;medicína_N
\;medik_N;medicína_N
\;špinavý_A;špína_N
\;ušpinit_V;špína_N
\;špinit_V;špína_N
\;zašpinit_V;špína_N
\;pošpinit_V;špína_N
\;čínský_A;Čína_N
\;Číňanka_N;Čína_N
\;čínsky_D;Čína_N
\;Číňan_N;Čína_N
\;čínština_N;Čína_N
\;dojímat_V;dojem_N
\;doják_N;dojem_N
;dojmout_V;dojem_N
\;jímat_V;dojem_N
\;jímat_V;pojem_N
;pojmout_V;pojem_N
\;pojímat_V;pojem_N
;utéci_V;útěk_N
\;utéct_V;útěk_N
\;štěknout_V;štěk_N
;štěkat_V;štěk_N
\;medvědice_N;medvědář_N
;medvěd_N;medvědář_N
\;vodohospodář_NC;hospodář_N
\;zhospodárnit_V;hospodář_N
;buben_N;bubnovat_V
\;bubeník_N;bubnovat_V
\;trenérka_N;trénovat_V
\;trenér_N;trénovat_V
\;trén_N;trénovat_V
;snovat_V;osnovat_V
\;osnova_N;osnovat_V
\;džihádista_N;islamista_N
;islám_N;islamista_N
\;bohemismus_N;bohemista_N
;bohemistika_N;bohemista_N
\;málo_N;malý_A
\;málo_D;malý_A
\;odmala_D;malý_A
\;pomálu_D;malý_A
\;pomalu_D;pomalý_A
\;zpomalit_V;pomalý_A
;koupat_V;koupaliště_N
\;koupání_N;koupaliště_N
\;koupel_N;koupaliště_N
\;byt_N;bydliště_N
\;bydlení_N;bydliště_N
;bydlet_V;bydliště_N
;opus_N;opera_N
\;opereta_N;opera_N
\;literát_N;litera_N
\;literatura_N;litera_N
\;liteřina_N;litera_N
\;zítřek_N;nazítří_D
\;zítřejší_A;nazítří_D
\;pozítří_D;nazítří_D
\;nazítří_D;pozítří_D
;zítra_D;pozítří_D
;hřebík_N;hřebíkář_N
\;hřeb_N;hřebíkář_N
\;taxík_N;taxikář_N
;taxi_N;taxikář_N
;pokrok_N;pokrokář_N
\;pokrokový_A;pokrokář_N
\;dům_N;domkář_N
;domek_N;domkář_N
\;psát_V;odpis_N
;odepsat_V;odpis_N
\;psát_V;podpis_N
;podepsat_V;podpis_N
\;podepsaný_A;podpis_N
;střetnout_V;střet_N
\;střetat_V;střet_N
\;večer_N;večeřet_V
;večeře_N;večeřet_V
\;sirotek_N;osiřet_V
;sirý_A;osiřet_V
;táhnout_V;tah_N
\;tahat_V;tah_N
\;tažný_A;tah_N
\;vztahovat_V;vztah_N
\;tah_N;vztah_N
\;vztahovačný_A;vztah_N
;vztáhnout_V;vztah_N
\;táhnout_V;výtah_N
\;tah_N;výtah_N
;vytáhnout_V;výtah_N
;potáhnout_V;potah_N
\;táhnout_V;potah_N
\;tah_N;potah_N
\;stahovat_V;stah_N
\;tah_N;stah_N
;stáhnout_V;stah_N
\;znát_V;znamenitý_A
\;znamení_N;znamenitý_A
;hliník_N;hlinitý_A
\;hlína_N;hlinitý_A
\;královéhradecký_AC;hradecký_A
;Hradec_None;hradecký_A
\;Písek_None;písecký_A
;Písek_N;písecký_A
\;točna_N;točit_V
;téct_V;točit_V
;útok_N;útočit_V
\;útočiště_N;útočit_V
\;točit_V;útočit_V
;třeba_None;zapotřebí_D
\;potřebovat_V;zapotřebí_D
\;holubice_N;holubí_A
;holub_N;holubí_A
\;holubník_N;holubí_A
\;světlý_A;svět_N
\;světlo_N;svět_N
