### Number of DeriNets roots with parents in SSJC (in this file): 5561 ###

metrie_N	barometr_None; chronometr_None; batymetr_None; planimetr_None
málo_N	malý_None; namále_None; pramalý_None
málo_D	malý_None; namále_None; pramalý_None
plínečka_N	plena_None; plenka_None; plína_None
pírečko_N	pírko_None; péro_None; pérko_None
krapítek_N	krapánek_None; krapínek_None; krapet_None
francký_A	Franky_None; franský_None; Frank_None
vřetýnko_N	vřeténko_None; vřeteno_None
psát_V	rychlopis_None; písař_None
záhůnek_N	záhon_None; záhonek_None
strůmek_N	stromek_None; strom_None
křík_N	keřík_None; keř_None
onehdá_D	onehdy_None; onehda_None
výčepní_N	výčep_None; čepování_None
tah_N	zatáhnout_None; průtah_None
zmršček_N	zmrsk_None; zmrštěk_None
zádička_N	záda_None; zádíčka_None
výložní_A	výložný_None; vyložení_None
pomalu_D	pomalý_None; pomálu_None
špalíček_N	špalík_None; špalek_None
kamének_N	kámen_None; kamínek_None
jetýlek_N	jetelíček_None; jetel_None
teplounko_N	teplo_None; teplounký_None
kraječek_N	krajíček_None; kraj_None
paduánský_A	Padua_None; Padova_None
pára_N	pár_None; odpar_None
věcnatý_A	věcní_None; věcný_None
žalmovní_A	žalm_None; žalmový_None
obzvláště_D	obzvláštní_None; obzvlášť_None
zastupitelkyně_N	zástupce_None; zastupitel_None
ďubkovitý_A	ďubkovaný_None; ďubkatý_None
sukýnečka_N	sukýnka_None; sukně_None
honorární_A	honorář_None; honor_None
zadrhlina_N	zádrh_None; zádrhel_None
rumovisko_N	rumoviště_None; rumiště_None
řepniště_N	řepiště_None; řepnisko_None
ďubinka_N	ďubička_None; ďubka_None
různo_N	různě_None; různý_None
korální_A	korálový_None; korál_None
morný_A	morní_None; hladomor_None
divoko_D	divoce_None; divoký_None
příslovečný_A	přísloví_None; příslovce_None
trojánský_A	trojský_None; Trója_None
řemeslíčko_N	řemesílko_None; řemeslo_None
vějička_N	věječka_None; vějice_None
prstének_N	prstýnek_None; prsten_None
čekánek_N	čekan_None; čakan_None
trošinečku_D	troška_None; trošku_None
úkojný_A	ukojení_None; úkoj_None
maličko_N	maličký_None; malinko_None
slunečko_N	slunéčko_None; slunce_None
daleko_N	dále_None; daleký_None
útličký_A	útlinký_None; útloučký_None
kozlíček_N	kozlík_None; kozel_None
proužka_N	prouha_None; proužek_None
stavebný_A	stavební_None; stavba_None
drobítek_N	drobínek_None; drobet_None
řemének_N	řemínek_None; řemen_None
komisárek_N	komisař_None; komisar_None
páneček_N	pán_None; pan_None
vrstevný_A	vrstevní_None; vrstva_None
měsíčný_A	měsíc_None; měsíční_None
špiclík_N	špic_None; špicl_None
tichounko_D	tichoučký_None; ticho_None
kvadratický_A	kvadrátní_None; kvadrát_None
nadání_N	nadít_None; nadat_None
Maročan_N	Maroko_None; marocký_None
šlechtična_N	šlechtic_None; šlechtička_None
vrátečka_N	vrata_None; vrátka_None
ústrojitý_A	ústrojný_None; ústrojní_None
olympický_A	olympijský_None; Olymp_None
halouzka_N	haluz_None; haluzka_None
zádrhlina_N	zádrh_None; zádrhel_None
kasovní_A	kasa_None; kasový_None
křamp_N	křáp_None; křám_None
pískovna_N	pískoviště_None; písečník_None
kamíneček_N	kámen_None; kamínek_None
měrný_A	vodoměr_None; elektroměr_None
zvláště_D	schválně_None; zvlášť_None
blízko_N	nablízko_None; blízký_None
trošičku_D	troška_None; trošku_None
blatný_A	blata_None; bláto_None
prázdno_N	prázdný_None; naprázdno_None
urbariální_A	urbář_None; urbární_None
douška_N	doušek_None; duše_None
čiřidlo_N	čiřicí_None; čeřidlo_None
Lotinka_N	Loti_None; Lota_None
světlo_D	průsvit_None; prosvítat_None
zlatičký_A	zlatinký_None; zlaťoučký_None
katastrofální_A	katastrofický_None; katastrofa_None
plsťovitý_A	plsťový_None; plstnatý_None
vršík_N	vršek_None; vrch_None
Tyrolan_N	Tyrolák_None; Tyrolsko_None
volík_N	vůl_None; volek_None
podlažní_A	podlahový_None; podlaha_None
šatečky_N	šaty_None; šatičky_None
rabi_N	rabín_None; rabí_None
vrboviště_N	vrbiště_None; vrbovisko_None
krčíček_N	krk_None; krček_None
jamčička_N	jamka_None; jáma_None
hůlečka_N	hůl_None; hůlčička_None
náhoda_N	nahodilost_None; náhodou_None
holička_N	hůl_None; holič_None
hrudný_A	hrouda_None; hruď_None
rumní_A	rumištní_None; rumiště_None
dírečka_N	dírka_None; díra_None
klenební_A	klenba_None; klenbový_None
stopička_N	stopa_None; stopka_None
slítnout_V	slétnout_None; sletět_None
jakžtakž_D	jakž_None; taktak_None
Tomíšek_N	Tomek_None; Tomiš_None
lemoun_N	limon_None; lemon_None
styčný_A	zprostředkování_None; styk_None
synthetický_A	syntetický_None; syntéza_None
Jeníček_N	Jan_None; Jenda_None
známčička_N	známka_None; známečka_None
zájmíček_N	zájem_None; zájmiček_None
zrnéčko_N	zrno_None; zrnečko_None
jablonský_A	Jablonné_None; Jablonná_None
větrno_D	větrný_None; větrnost_None
skopové_N	skopový_None; skopová_None
vesňan_N	vesničan_None; vesní_None
malinko_D	maličko_None; maličký_None
jak_N	jakž_None; jako_None
strožok_N	štrúzok_None; štrozok_None
ouřada_N	úřad_None; úřada_None
broučínek_N	brouk_None; brouček_None
malinko_N	maličko_None; maličký_None
měsíční_A	měsíčný_None; měsíc_None
Sardinsko_N	Sardinie_None; sardinský_None
ptáčínek_N	ptáček_None; pták_None
mužický_A	mužik_None; pidimužík_None
větřínek_N	vítr_None; větřík_None
páteříček_N	páter_None; páteř_None
plamének_N	plamínek_None; plamen_None
Viktorie_N	Viktorka_None; Viktor_None
řevniště_N	říjiště_None; řevnice_None
okenička_N	okenice_None; okénečko_None
Zuzička_N	Zuza_None; zuzka_None
uzdečka_N	uzdička_None; uzda_None
sokolovský_A	Sokolov_None; Sokolovo_None
jak_D	jakž_None; jako_None
panamský_A	Panama_None; panama_None
propásnout_V	pásnout_None; propást_None
rádijko_N	rádio_None; rádlo_None
hrabička_N	hrabice_None; hrabičky_None
poklůpek_N	poklopec_None; poklop_None
šesták_N	šesťák_None; šesterák_None
zásvětný_A	zásvětní_None; zásvětí_None
záhumenice_N	záhumní_None; záhumení_None
skřínka_N	skříňka_None; skříň_None
Jeník_N	Jan_None; Jenda_None
americký_A	Iberoamerika_None; Amerika_None
Janíček_N	Jan_None; Janík_None
pastviště_N	pastva_None; pastvisko_None
poklopeček_N	poklopec_None; poklop_None
moudře_D	velemoudrý_None; moudrý_None
učitelkyně_N	učitelka_None; učitel_None
zesprosťačet_V	zesprostnout_None; zesprosťačit_None
hladce_D	hladký_None; hladko_None
meliorativní_A	meliorace_None; meliorativum_None
